,00:00:00,00:05:00,00:10:00,00:15:00,00:20:00,00:25:00,00:30:00,00:35:00,00:40:00,00:45:00,00:50:00,00:55:00,01:00:00,01:05:00,01:10:00,01:15:00,01:20:00,01:25:00,01:30:00,01:35:00,01:40:00,01:45:00,01:50:00,01:55:00,02:00:00,02:05:00,02:10:00,02:15:00,02:20:00,02:25:00,02:30:00,02:35:00,02:40:00,02:45:00,02:50:00,02:55:00,03:00:00,03:05:00,03:10:00,03:15:00,03:20:00,03:25:00,03:30:00,03:35:00,03:40:00,03:45:00,03:50:00,03:55:00,04:00:00,04:05:00,04:10:00,04:15:00,04:20:00,04:25:00,04:30:00,04:35:00,04:40:00,04:45:00,04:50:00,04:55:00,05:00:00,05:05:00,05:10:00,05:15:00,05:20:00,05:25:00,05:30:00,05:35:00,05:40:00,05:45:00,05:50:00,05:55:00,06:00:00,06:05:00,06:10:00,06:15:00,06:20:00,06:25:00,06:30:00,06:35:00,06:40:00,06:45:00,06:50:00,06:55:00,07:00:00,07:05:00,07:10:00,07:15:00,07:20:00,07:25:00,07:30:00,07:35:00,07:40:00,07:45:00,07:50:00,07:55:00,08:00:00,08:05:00,08:10:00,08:15:00,08:20:00,08:25:00,08:30:00,08:35:00,08:40:00,08:45:00,08:50:00,08:55:00,09:00:00,09:05:00,09:10:00,09:15:00,09:20:00,09:25:00,09:30:00,09:35:00,09:40:00,09:45:00,09:50:00,09:55:00,10:00:00,10:05:00,10:10:00,10:15:00,10:20:00,10:25:00,10:30:00,10:35:00,10:40:00,10:45:00,10:50:00,10:55:00,11:00:00,11:05:00,11:10:00,11:15:00,11:20:00,11:25:00,11:30:00,11:35:00,11:40:00,11:45:00,11:50:00,11:55:00,12:00:00,12:05:00,12:10:00,12:15:00,12:20:00,12:25:00,12:30:00,12:35:00,12:40:00,12:45:00,12:50:00,12:55:00,13:00:00,13:05:00,13:10:00,13:15:00,13:20:00,13:25:00,13:30:00,13:35:00,13:40:00,13:45:00,13:50:00,13:55:00,14:00:00,14:05:00,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:00,14:45:00,14:50:00,14:55:00,15:00:00,15:05:00,15:10:00,15:15:00,15:20:00,15:25:00,15:30:00,15:35:00,15:40:00,15:45:00,15:50:00,15:55:00,16:00:00,16:05:00,16:10:00,16:15:00,16:20:00,16:25:00,16:30:00,16:35:00,16:40:00,16:45:00,16:50:00,16:55:00,17:00:00,17:05:00,17:10:00,17:15:00,17:20:00,17:25:00,17:30:00,17:35:00,17:40:00,17:45:00,17:50:00,17:55:00,18:00:00,18:05:00,18:10:00,18:15:00,18:20:00,18:25:00,18:30:00,18:35:00,18:40:00,18:45:00,18:50:00,18:55:00,19:00:00,19:05:00,19:10:00,19:15:00,19:20:00,19:25:00,19:30:00,19:35:00,19:40:00,19:45:00,19:50:00,19:55:00,20:00:00,20:05:00,20:10:00,20:15:00,20:20:00,20:25:00,20:30:00,20:35:00,20:40:00,20:45:00,20:50:00,20:55:00,21:00:00,21:05:00,21:10:00,21:15:00,21:20:00,21:25:00,21:30:00,21:35:00,21:40:00,21:45:00,21:50:00,21:55:00,22:00:00,22:05:00,22:10:00,22:15:00,22:20:00,22:25:00,22:30:00,22:35:00,22:40:00,22:45:00,22:50:00,22:55:00,23:00:00,23:05:00,23:10:00,23:15:00,23:20:00,23:25:00,23:30:00,23:35:00,23:40:00,23:45:00,23:50:00,23:55:00,,
2022/1/5,0,0,0,0,0,0,1.0231,2.7831,4.3289,3.0401,8.5256,3.7094,6.0888,7.0464,4.8568,3.3527,4.7052,4.0178,5.6424,13.5588,12.2952,10.3122,4.3648,3.2345,5.2302,6.1233,5.1065,5.4133,7.4502,3.4685,2.6576,4.055,3.9473,4.1943,3.8644,3.6823,3.4397,4.2934,6.2649,6.9052,5.9436,3.8313,6.3687,4.7923,4.4347,4.417,5.3287,3.5168,2.9842,3.2983,3.1761,1.7618,1.6816,5.7088,4.4357,4.6892,7.2226,5.0833,7.6627,11.2293,9.0076,4.2251,4.3726,5.9018,3.5575,3.1459,2.5889,4.3206,2.1774,3.1329,3.3036,2.8426,2.753,4.3966,4.3333,4.2655,4.4962,4.6104,4.5401,4.1673,5.8918,3.6581,5.642,4.1244,6.6314,5.2347,4.6027,6.3295,6.9475,10.1113,10.0114,13.2831,13.2202,5.6601,6.8017,5.1743,7.8407,7.5911,3.2676,4.9261,5.4388,6.0396,6.6932,4.255,14.3878,38.3723,42.7832,23.9495,5.9881,6.0137,4.9756,5.0566,5.1159,5.1861,4.3212,3.0965,2.0224,1.3637,2.4456,1.4018,2.1302,0.5757,0.8425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/6,0,0,0,0,0,0,2.9538,6.7364,14.8975,5.666,2.0569,3.336,3.3605,3.0468,4.1769,2.4462,12.8276,11.942,8.9356,5.6033,3.3596,3.3543,7.7494,8.8773,4.221,6.7336,3.3082,3.917,4.0123,3.6245,3.0789,3.1898,3.0408,3.0182,3.018,2.2348,2.2079,3.1741,3.551,3.3309,3.0618,4.7745,11.4978,10.7111,3.6965,2.9243,5.7037,4.7975,4.133,6.6431,7.1448,7.2941,5.0858,8.5003,13.6845,6.3404,4.9638,7.3396,7.0095,4.644,7.506,8.0911,5.7962,5.6883,3.9555,2.5611,6.8901,8.2984,6.8776,4.2262,4.1784,3.2199,5.0872,16.2918,4.4148,4.0832,8.6573,4.1342,5.39,3.5077,3.9562,3.6641,3.2085,3.6845,3.996,4.3271,4.7943,3.6969,4.7159,5.0771,5.4331,3.3602,4.5281,5.4397,4.3396,4.6668,3.0336,2.602,3.177,4.0957,4.0168,4.3731,5.7763,4.5683,4.4567,4.6155,5.474,4.9421,5.4358,4.8873,3.7277,3.5338,3.3607,3.0568,2.4493,2.7674,1.365,2.1265,0.8553,0.3547,1.1006,0.9788,3.1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/7,0,0,0,0,0,0,1.3839,2.9262,3.8619,3.3914,4.0547,3.3294,6.2878,6.3209,6.2177,4.4287,4.6409,5.9071,4.0382,4.3202,4.8177,7.4972,4.7829,9.7741,11.1847,6.2649,0,7.7402,11.9578,6.2638,3.9534,3.5509,4.8662,5.5307,6.1403,7.2104,6.3356,6.4798,5.7176,4.875,6.1566,4.7363,4.8439,3.9895,6.4428,5.4164,4.6166,3.8696,3.3712,4.1756,4.6927,9.3513,6.0227,10.515,6.4656,6.3891,0,0,0,8.0792,0,0,0,4.4379,5.3479,2.8866,2.7441,3.6953,8.414,7.592,8.3669,7.6054,6.8054,5.1717,4.0972,4.3405,5.8732,6.8106,9.1622,16.76,9.264,8.1188,8.9066,9.8337,11.3547,8.854,6.711,5.6247,5.9495,3.5782,3.8921,3.115,3.2313,6.292,7.8819,10.7142,6.8482,9.4863,5.9935,3.2997,4.837,4.5347,3.8405,4.0772,7.5206,4.3309,6.8197,4.1108,3.376,2.5634,2.2208,3.8062,2.5996,2.1719,3.1617,2.0786,2.8337,2.4591,3.314,1.8853,1.2491,1.3949,1.2139,0.7373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/10,0,0,0,0,0,0,1.939,1.9905,9.5956,7.2448,8.1331,8.1747,8.7419,7.6778,13.4318,13.8476,20.3069,17.9891,17.8232,20.0336,15.7302,16.6625,20.7857,32.009,44.6172,26.0176,15.2475,16.4609,12.993,5.834,4.9057,4.0002,12.0103,19.4815,16.0648,5.9015,10.5226,11.3745,6.0699,6.4448,5.7278,8.4774,5.5121,15.0804,11.9873,13.0432,4.3546,6.4552,5.4725,4.1019,2.5051,5.7306,7.5225,7.9177,5.7844,5.6794,7.0646,5.7997,6.645,3.7467,2.9916,2.066,2.1571,2.7386,2.0068,2.6841,3.8528,4.7867,6.4899,13.9644,6.8652,7.7615,4.9798,4.304,17.8875,13.5871,7.4903,5.5692,3.9585,5.0163,5.9165,5.2951,5.0989,5.5581,4.9628,4.1706,1.989,2.196,3.6337,4.3099,3.7501,5.3515,3.8047,4.806,3.2234,4.4807,5.6917,4.2792,4.7323,4.7971,2.9224,4.9708,5.7608,4.2199,4.8728,4.0126,4.8844,4.8668,4.9204,2.9025,3.4594,4.0402,3.9341,4.6168,4.3124,3.5922,1.9674,3.8924,8.0348,21.7054,10.3943,0.9743,1.5001,1.8934,0.1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/11,0,0,0,0,0,0,2.3633,2.3535,5.2455,9.171,4.5613,3.2833,6.3266,7.7723,14.1579,5.6349,3.5627,6.1582,3.3024,3.8508,4.7635,3.7623,16.5633,0,9.6777,7.772,6.4619,4.4273,7.3847,7.4934,13.6577,15.3698,13.7181,7.1608,6.0432,3.9853,4.1578,6.8702,6.7719,7.2856,7.475,5.4585,5.8314,7.3341,6.4001,6.8645,3.8086,7.0875,5.681,6.4105,5.5626,8.7858,10.2036,10.8839,6.74,8.5094,9.1266,9.3339,8.8517,11.3167,8.9415,6.1522,3.9164,2.8724,2.4249,4.0209,5.9988,6.5929,5.6636,5.8783,5.7152,6.0122,6.0976,7.5497,4.7647,6.3255,5.7935,12.5435,10.3438,5.2577,7.0434,6.2002,5.8072,5.096,4.8909,7.1961,8.374,7.6184,5.5818,6.5975,6.3267,7.8014,8.0299,6.7819,7.2427,6.3312,7.0262,6.6597,8.1619,6.6069,7.5166,7.3198,6.3279,6.8047,6.6174,8.43,4.5473,4.857,7.0777,4.199,4.5368,6.908,6.4776,3.6432,0.9858,1.3509,2.1607,1.1387,1.428,1.7169,0.276,0.2152,0.1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/12,0,0,0,0,0,0.0423,0.1133,0.411,1.198,1.0425,6.8035,3.9113,5.1221,16.2109,32.0643,13.6182,26.3405,7.4084,6.7206,5.036,7.5181,12.2379,13.2404,10.2593,3.6363,5.086,4.1223,6.1568,4.8719,3.7547,4.8431,4.6672,2.8016,4.3114,4.512,2.501,2.4141,4.6306,5.7168,3.3095,1.7816,2.5725,3.9053,3.1488,2.5016,9.8545,1.8615,3.0451,2.7258,4.288,3.9841,4.1062,3.1717,10.0988,9.5579,13.0333,13.5013,9.4393,8.5575,7.2035,5.1194,3.9703,4.0414,3.1951,7.1762,5.211,4.4619,2.6967,4.4204,3.2742,4.1159,7.3073,3.4991,3.1737,5.3284,4.127,5.6226,0,4.2877,4.3831,3.2795,5.383,9.1672,4.8331,3.9814,2.6568,2.2802,2.8552,2.7079,6.8536,2.4198,2.254,2.6712,6.718,16.5787,19.1489,17.7298,3.651,4.2897,1.8928,1.5575,2.8286,3.5881,3.4086,3.0671,2.8335,3.5409,3.9431,2.6544,2.5491,2.173,3.7492,2.3505,2.1409,2.4674,3.1297,2.4034,4.106,1.4418,1.7038,0.8209,1.2357,5.4547,3.6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/13,0,0,0,0,0,0,11.4024,11.2877,3.6116,5.0849,13.8083,17.5049,19.3403,5.7936,9.0361,18.1441,28.8641,11.0817,9.9082,9.7592,11.2008,6.8746,3.2095,5.3769,10.6631,4.3159,5.0227,11.0607,7.3917,5.3014,6.3889,6.2441,14.5865,11.7518,14.8033,6.7571,6.9131,9.8187,6.8033,7.3844,7.4771,10.5311,9.4298,8.3996,6.9968,7.2537,7.2455,6.4464,7.7964,7.9115,10.1883,8.3911,10.2311,8.74,11.8715,11.3528,12.9799,12.0272,12.969,9.9481,12.6079,18.2562,17.4804,18.1088,19.8158,20.9087,15.8642,5.5402,11.4842,22.8991,14.9482,4.1746,4.7161,5.1493,3.1585,3.228,4.5815,3.9069,5.1653,3.3461,4.2445,3.5244,14.1007,2.8512,2.0016,3.9333,3.4591,7.4141,6.4511,6.0025,6.3006,11.8875,16.3324,9.2887,10.4741,10.7235,6.6393,4.3838,5.3012,6.3596,7.6743,7.465,7.7963,3.2746,3.2984,1.5862,7.829,3.0063,4.7217,2.0209,2.8752,2.2145,4.2426,11.4074,6.5991,1.7018,2.2656,0.5129,0.2866,0.2627,1.5938,0.8792,1.0644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4254,15.0264,0.6841,2.1652,3.2016,2.3475,2.4602,1.2407,3.2243,14.9408,3.1661,2.226,1.7202,8.0772,4.8032,1.4663,1.7424,1.4354,2.0752,2.3676,2.1761,6.5103,5.8889,4.7502,1.5694,2.4528,6.3824,4.7218,6.1582,6.242,6.2268,7.7028,13.2997,7.5169,7.9668,4.7606,4.3037,6.3287,2.2228,1.6829,3.1574,3.8396,3.7051,4.6151,10.7516,6.5673,4.0506,7.9509,8.9955,2.156,2.5721,1.7199,2.4816,4.7212,2.1095,1.5774,1.8761,1.738,2.1524,3.2959,2.7829,4.6247,3.4889,6.3307,5.123,3.7312,6.5025,5.6903,3.4807,2.8178,1.3173,1.6608,2.3038,1.2929,2.4506,1.4406,1.6127,4.5695,1.4658,7.5339,13.5341,1.7369,1.7099,2.6802,1.4074,4.1391,3.6205,14.8239,13.7468,13.3764,13.6703,15.7221,11.6845,1.8413,0.6552,7.1748,10.2389,12.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/17,0,0,0,0,0,0,1.8236,3.981,8.2698,3.1367,3.3457,3.763,9.1034,13.0383,9.0371,11.0325,14.8104,13.3879,8.9338,3.2115,5.3185,3.5464,5.3548,6.2708,8.758,6.2449,6.7326,9.7977,4.941,4.5672,4.3286,6.8557,3.5091,3.0537,3.4165,4.9187,3.8833,6.1036,5.8432,11.1348,8.5837,5.2813,7.6542,6.8009,8.6516,12.7059,5.8113,7.9733,8.2682,6.5245,7.6143,7.5971,5.1241,5.4581,6.214,7.5655,10.9345,12.6574,10.7242,6.751,5.6953,4.3317,4.8114,6.6765,4.3559,3.681,4.413,5.1056,5.0503,4.4769,6.986,5.7354,14.6872,8.1007,5.1474,4.5753,4.4098,2.9271,4.2389,7.3014,6.1057,10.9897,6.2729,7.8909,4.5069,6.4055,3.0722,6.9228,8.433,8.612,9.6928,6.9441,3.8653,5.556,9.2084,8.1194,7.8272,6.0886,9.0995,4.3738,3.6678,10.2041,8.4962,7.3122,6.643,8.6706,8.1552,6.9963,5.6838,3.7937,3.7122,13.3831,8.6217,3.3753,2.5706,3.9072,7.9943,2.3331,4.2076,2.4295,1.8578,0.665,1.0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/18,0,0,0,0,0.0299,0.0592,0.0822,1.0511,4.9001,1.1497,1.0925,3.9823,3.6709,4.6086,2.2152,3.8223,3.1305,4.9758,2.9307,3.4597,15.3858,17.7078,7.7814,11.4176,20.7537,9.6743,4.887,4.7962,3.4253,8.0552,6.5826,2.6653,7.1417,4.9446,1.4824,1.3382,3.4344,3.9448,2.0148,1.8058,7.2847,5.8742,3.3597,4.3901,1.4204,6.1039,2.7956,1.932,2.349,4.1668,5.2166,5.1824,5.7307,4.574,9.9796,10.8684,7.7072,8.2444,7.2686,6.9306,8.3062,4.992,5.1559,3.6775,4.3189,5.1715,7.646,8.4377,6.1949,7.2245,6.0225,8.0572,8.7866,5.0333,5.7145,5.2915,4.7264,6.2392,6.7046,5.5572,10.1865,9.3744,5.8861,5.7749,5.5811,5.7844,5.8264,5.5943,5.5178,5.3541,6.2285,4.9017,6.4966,5.8099,6.5639,6.7693,14.8335,10.0367,5.8448,8.1908,5.6123,7.0027,8.0953,4.2637,3.2645,4.8502,5.5246,6.7759,5.5539,8.387,5.2079,5.6359,3.6954,4.7911,7.2001,1.7628,1.0838,1.6613,1.1632,5.1985,0.8272,0.4671,0.4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/19,0,0,0,0,0,0,1.5636,1.3856,2.2489,2.1807,3.826,2.7098,3.3462,7.5881,4.3801,4.555,3.7156,4.6891,10.5381,15.1408,19.5294,16.3046,7.9278,2.8349,2.7081,2.0409,2.6774,3.2955,2.8613,5.0485,7.6529,5.6697,5.4217,5.1084,4.938,4.796,10.2128,7.5556,6.2054,6.2982,5.539,5.4366,7.1287,3.9789,10.4554,10.3098,10.9313,6.4784,12.4913,7.0778,5.6005,6.3473,5.6236,13.8752,6.6883,7.8264,7.4409,8.55,8.8205,6.7697,9.0549,8.0282,6.8295,7.0745,7.1591,9.1362,9.8523,10.7079,10.8929,11.3231,7.2274,3.8514,2.8243,6.0993,7.2553,8.2918,5.7233,6.4208,3.6255,4.3666,5.8679,7.6053,6.8219,8.4749,8.0624,10.4738,5.1342,3.4007,3.3249,6.4871,7.0508,4.6018,10.3569,10.3239,19.7494,17.5029,15.8137,13.2694,12.358,0.8806,3.788,5.1912,4.8705,3.8111,4.9896,2.8498,2.6528,1.5972,1.3671,2.4848,7.6285,6.5501,5.2296,3.101,2.8506,1.1306,1.9814,1.4934,2.3763,1.9248,4.2898,1.754,1.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/20,0,0,0,0,0,0,2.3325,1.3507,1.7391,8.3914,17.1561,16.4804,11.5205,10.075,6.7386,6.4297,4.5075,10.5681,4.1367,5.2231,9.7993,17.7246,14.8009,5.4254,6.9898,4.5417,6.9498,6.3824,11.299,6.3409,5.5565,3.8096,4.9716,14.8799,13.0567,8.8671,10.702,12.4673,13.45,11.5379,8.3109,5.2393,6.0289,5.8168,2.4791,2.013,2.5332,3.3137,2.8129,2.9365,3.9349,4.0613,4.4372,3.272,7.4259,9.1664,11.6088,10.3695,6.9998,4.9467,4.1187,3.873,3.4685,3.4463,3.2467,3.828,11.3294,7.4432,4.9217,5.7897,5.5492,6.2831,7.1882,7.3296,7.5814,7.0785,15.1649,15.9226,15.0325,14.4252,7.7688,5.0185,5.5433,5.3978,5.9904,6.2379,6.9938,3.3201,12.0629,10.4936,7.1209,3.1606,3.7438,3.4997,5.7126,3.2626,3.1364,2.9975,2.6367,4.1278,4.0374,3.455,3.958,6.4142,4.1744,5.0282,4.335,3.3284,4.5818,5.4908,4.4122,3.1,3.4723,2.5041,3.3022,3.6368,1.7999,3.7494,4.1789,3.9898,2.5775,1.4419,1.5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/21,0,0,0,0,0,0.338,3.5458,3.0825,3.5986,2.6789,8.1667,13.1079,17.6638,17.3546,16.5026,8.5228,5.8852,6.9179,11.6662,12.7342,8.5235,9.6293,5.9685,4.3548,4.5036,6.6377,13.4603,4.361,5.1302,3.102,4.1702,6.1677,2.3307,2.4819,2.612,3.502,2.8304,4.3564,3.9517,4.3121,2.3779,9.561,23.9491,11.2642,3.7731,3.5176,3.9696,4.7015,2.904,4.3836,3.5446,4.6824,5.1444,3.8709,3.0594,2.6925,2.7608,3.4251,3.4877,3.3812,2.5573,2.3109,2.6575,2.526,2.5821,4.5714,5.8717,4.3851,3.0405,6.2174,4.2749,4.2148,9.4469,14.0218,5.0646,4.5612,3.7103,4.1591,4.8246,4.1553,3.519,12.3644,14.0898,11.0371,13.5228,16.9907,10.1256,3.8416,4.8187,4.526,3.8763,16.361,17.1337,9.0385,3.7296,3.1643,3.022,2.764,2.9793,2.3568,3.1119,2.8833,2.3853,2.9124,2.3525,2.6605,2.5511,3.2182,3.0086,3.2776,3.4926,3.3765,3.6349,3.1894,1.5304,1.9661,2.6048,2.5327,2.6121,1.5324,1.5215,1.3755,1.4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
